index,prediction
44250,100.0 gram
25916,350.0 gram
52821,
74366,25.0 pound
37984,200.0 gram
52819,80.0 gram
44238,120.0 pound
22945,
31041,6.0 ounce
44258,
52812,20.0 gram
28884,51.0 pound
79900,77.0 gram
52809,
34139,0.0 gram
31038,
79895,2.0 pound
52799,
52835,
52836,14.4 kilogram
52868,
44218,227.0 gram
60933,113.0 gram
25897,20.0 kilogram
69853,
60938,17.0 pound
60940,
44223,10.8 kilogram
69868,
52855,
60945,
52843,
38003,1.8 gram
60953,9.0 ounce
28881,
60956,26.0 ounce
34123,
44236,0.0 gram
31064,83.0 gram
44265,2.0 gram
74371,
31035,
34170,
74382,60.0 gram
52734,1.9 pound
31011,70.0 gram
74383,
76385,
34172,1.0 ounce
52724,
34157,12.0 ounce
28892,125.0 gram
34175,4.2 ounce
69933,7.0 gram
22915,4.0 gram
69934,80.0 gram
28894,40.0 pound
65785,3.5 pound
79934,54.0 pound
22913,1.2 pound
61049,
34156,20.5 pound
37946,14.5 ounce
52757,
37969,60.0 gram
52794,
37965,
61005,51.0 pound
69892,
37959,14.0 ounce
69894,1.8 pound
52782,14.0 gram
79911,10.0 pound
25926,244.0 gram
65816,8.6 ounce
65815,
44283,4.0 ounce
31023,
31022,0.0 gram
31021,11.0 pound
34153,780.0 gram
44291,500.0 gram
37947,21.5 gram
37932,
39115,
54660,
74042,283.0 gram
41295,
78309,
24354,
56600,61.0 pound
40164,269.3 gram
73390,3.3 ounce
32981,2.2 ounce
32459,60.0 gram
24973,
73385,0.1 pound
32458,
68032,1100.0 gram
77603,
40157,1.0 ounce
73383,16.0 ounce
56581,92.0 gram
41309,227.0 gram
32452,40.0 pound
56595,
77599,2.0 pound
67297,2.5 ounce
41284,113.4 gram
73399,
73398,16.0 ounce
56662,
58086,2.4 gram
58087,
40194,
41253,
32471,
28288,
28282,
73395,8.0 ounce
56638,54.0 gram
56637,12.0 pound
67310,11.3 kilogram
67307,200.0 gram
58109,55.0 pound
41277,
56615,
56640,18.0 ounce
56668,4.0 pound
56577,
28297,7.0 ounce
41341,36.0 pound
75081,2.5 kilogram
56530,245.0 gram
73371,240.0 gram
67258,7.0 ounce
68063,
32423,
40127,250.0 gram
73372,4.0 gram
56520,
56518,14.0 ounce
68075,4.0 pound
67257,
68081,1.4 kilogram
58181,500.0 gram
78357,
40111,
24307,
68074,3.0 kilogram
32451,
68057,450.0 gram
73746,17.2 gram
67277,190.0 pound
67275,0.0 pound
56571,
68044,
24340,300117.0 pound
58142,1.0 kilogram
41322,
58143,
73376,2.0 gram
56548,0.6 gram
58147,11.3 kilogram
40144,1.5 pound
33003,2.3 ounce
73742,15.0 pound
58154,
56537,
24325,11.0 kilogram
56536,
56545,0.0 pound
67999,37.0 pound
41228,21.0 pound
41227,0.2 ounce
56783,10.0 pound
32511,436.0 gram
24416,10.0 gram
32507,11.0 gram
41154,
77658,
56780,
24923,7.0 ounce
28259,
67954,
32921,
40246,
32922,
78247,
73423,
32502,800.0 gram
32501,3.7 pound
58009,
41161,12.0 kilogram
32500,
56784,750.0 gram
67374,
67928,34.0 kilogram
56822,5.0 gram
41124,4.2 ounce
56809,16.0 ounce
57973,
56808,54.0 kilogram
56807,16.3 kilogram
56804,
24417,6.4 pound
56802,150.0 pound
67937,13.2 ounce
24912,90.7 gram
67938,200.0 gram
40271,5.9 ounce
67942,290.0 gram
41148,21.2 ounce
32514,
40268,
24911,0.0 pound
40242,113.0 gram
32499,120.0 gram
32927,13.0 gram
41211,14.4 ounce
58057,3.0 pound
56707,
24375,
67335,226.8 gram
58062,
67989,
73713,
24382,
73714,500.0 gram
58064,
40212,0.7 pound
40211,150.0 gram
67327,0.0 gram
67324,
56685,400.0 pound
41224,176.0 gram
32954,
67994,1.0 gram
32939,
41209,
58051,55.0 pound
40241,280.0 gram
24401,
67974,42.0 gram
58021,
41187,350.0 gram
56743,
24391,
41188,
67977,
56741,2.8 pound
40230,
28269,0.5 gram
58032,0.0 gram
56734,12.0 ounce
58039,
56729,
32482,1.0 gram
56720,
58049,350.0 pound
41351,
68082,0.6 ounce
41357,
56505,4.0 ounce
56288,
39976,3.5 ounce
58382,0.7 ounce
78440,1.0 kilogram
32363,
73800,
56280,
28351,
56289,
24234,500.0 gram
41553,5.0 pound
68157,
58393,
56269,
41557,4.0 pound
73804,14.0 ounce
78450,350.0 pound
41562,8.1 ounce
73801,9.0 gram
41565,
78436,
39990,5.0 ounce
56357,
40011,13.5 kilogram
67172,
32380,
33070,
25043,585.0 gram
32373,
67162,12.0 ounce
39982,3.7 gram
24252,
58357,
56330,1.0 gram
77503,17.0 kilogram
56318,5.0 ounce
68144,2.0 gram
73798,156.0 gram
24240,
41521,
41499,113.0 gram
39958,1.0 gram
39955,42.0 gram
39945,
39939,2.3 kilogram
25082,40.0 kilogram
68201,
58443,23585.0 pound
41604,30.0 pound
24188,40.0 gram
32324,70.0 gram
56203,5.0 ounce
56222,44.3 pound
28365,
58446,0.3 ounce
77459,0.5 pound
56195,160.0 gram
56194,
58457,
73814,6.5 ounce
24168,10.6 ounce
41613,
68207,4.0 gram
24193,33.0 pound
33105,
41585,
56247,12.0 ounce
78468,75.0 pound
27974,284.0 gram
56245,30.0 gram
58422,
33090,
25073,
68174,
33102,
58428,
78478,1.0 kilogram
41580,
32341,2242.0 gram
67130,0.9 ounce
56236,10.0 ounce
24197,
33103,
68183,5.0 pound
56232,
78416,
77672,5.0 pound
41477,16.0 ounce
33062,2.4 pound
40070,7.0 ounce
58245,
67231,
77559,24.0 gram
40068,
67226,65.0 pound
77555,
56463,
41377,
33038,8.0 ounce
68105,16.0 ounce
68108,8.0 ounce
58261,
41398,283.0 gram
56454,1.0 kilogram
40059,10.5 ounce
24276,0.0 gram
56449,0.0 gram
73762,
68110,4.0 ounce
33024,42.5 gram
56484,
77577,1.5 kilogram
58192,1.0 gram
58196,
67252,5.0 gram
41363,
40099,500.0 gram
24999,3.7 pound
40098,5.0 ounce
25003,8.8 pound
58207,5.0 pound
40097,30.0 pound
56492,350.0 gram
40096,64.0 pound
24289,151.0 pound
73359,2.1 ounce
40088,0.0 gram
58224,
68090,
41366,139.0 gram
58277,
33045,1.5 pound
67204,
40040,
73339,226.7 gram
33057,20.0 gram
32385,
25033,4.0 ounce
41439,0.0 gram
25035,1.0 ounce
32384,
41435,
41446,0.0 gram
56381,10.0 pound
77521,
67179,
68124,4.0 pound
67178,37.8 gram
41466,
58325,
56364,
41454,
68117,220.0 gram
73779,0.0 ounce
67191,12.1 kilogram
32388,
41411,2.3 pound
56438,14.0 ounce
56437,65.0 pound
25016,
25019,340.0 gram
32387,
33051,8.0 ounce
27993,1.0 pound
32386,8.0 ounce
41423,
58297,
41425,340.0 gram
56419,5.0 gram
73776,3.0 pound
73343,
56414,330.0 pound
24266,
41433,7032.0 pound
33065,2.0 kilogram
41618,
41118,4.0 gram
67383,
32828,1.0 pound
32687,12.5 gram
28124,
57254,99.0 gram
57626,2.5 kilogram
40821,3060.0 gram
24582,
78038,2.0 gram
73540,
40542,7.0 pound
40541,12.0 ounce
40824,3.0 ounce
67710,396.0 gram
57633,29.0 pound
32840,
73619,
67714,250.0 gram
32673,81.0 pound
24752,250.0 gram
32841,
24593,200.0 gram
57624,1.0 gram
57583,1.9 gram
40776,27.0 gram
24613,26.0 ounce
57301,900.0 gram
40779,
57289,13.8 kilogram
57288,37.0 pound
28169,0.0 gram
24594,2.0 pound
67681,5.3 ounce
67537,6.0 ounce
67688,1.0 ounce
24739,
78018,150.0 kilogram
67531,16.0 gram
57265,
24743,12.0 ounce
57621,39.7 pound
40789,
77999,
24573,
24762,
73631,
32852,5.0 gram
40849,0.0 gram
57206,10.0 pound
67491,244.0 gram
24774,
57200,1.4 kilogram
40508,
57669,212.6 gram
24555,
73633,
57683,100.0 gram
78072,2.8 ounce
57684,13.8 ounce
40870,24.0 gram
40877,
24552,
32656,
57196,16.0 ounce
24760,3.2 ounce
57665,8.0 pound
57218,580.0 gram
40833,12.0 pound
67721,6.0 ounce
24566,8.0 ounce
40835,
40534,
57228,3.7 ounce
73534,3.5 ounce
67724,63.0 pound
77831,2.0 pound
57641,15.0 gram
40533,29.0 gram
73628,2.0 ounce
57647,
24560,
57648,
40841,
24559,7.0 ounce
57655,
32847,
57305,
40576,
77878,8.0 kilogram
73578,14.0 pound
57439,
40691,83.0 gram
24696,350.0 gram
40696,
67590,4.0 ounce
57515,8.0 ounce
32740,0.0 gram
57442,
24660,895.0 gram
40700,
32776,
40701,
32780,0.6 kilogram
67642,312.0 gram
40702,4.7 ounce
57408,
57407,
57413,
57399,0.0 gram
40675,22.0 kilogram
57503,3.0 ounce
24678,30.0 gram
67615,4.0 kilogram
32760,15.0 gram
24679,
67621,93.0 gram
67609,
24674,6.0 ounce
57463,77.0 gram
40674,7.0 ounce
57461,2.0 ounce
57491,340.0 gram
57494,2.0 ounce
57496,25.0 pound
24669,
24686,
40673,
67601,
24667,
73575,
40708,1.4 kilogram
77958,
57522,29.0 gram
73555,60.0 gram
40594,53.0 gram
77979,90.0 gram
24633,10.0 gram
40593,
67658,
57348,1.0 pound
57340,
24636,
40748,
57568,
24627,6.0 ounce
57569,14.0 pound
57570,0.4 kilogram
57322,
67552,0.7 ounce
40771,4.3 pound
57311,54.0 pound
40759,50.0 gram
57369,2.0 ounce
77894,
67577,
67645,400.0 pound
57390,750.0 gram
57388,8.0 ounce
67646,4.0 ounce
32731,160.0 gram
28140,1.0 gram
57387,70.0 gram
57386,
57384,
57532,2.0 ounce
67583,
77966,
57381,
73558,
67581,
40717,46.0 pound
40720,10.0 gram
67580,2.8 kilogram
77895,160.0 gram
32655,500.0 gram
40498,14.5 kilogram
57694,3.0 gram
57174,
32579,
57858,70.0 gram
41029,80.0 gram
67864,
40365,16.0 ounce
41033,7.7 pound
41036,
40356,
41026,65.0 gram
73666,6.0 ounce
28227,6.5 ounce
67417,
41039,1.0 pound
41041,88.0 gram
77718,
32567,17.0 pound
57898,
41045,33.0 pound
57876,
24873,5.0 gram
41023,
67846,2410.0 pound
57001,
40997,1.5 pound
67841,13.0 gram
56990,2.3 kilogram
24484,68.0 pound
56988,1070.0 gram
28089,
78162,1.0 pound
73663,
73474,6.0 gram
57843,283.0 gram
73472,40.0 pound
40378,
67438,4.0 pound
57850,
67430,2.9 pound
78171,265.0 gram
67426,
57842,165.0 gram
57899,22.0 ounce
41049,
73676,1.4 ounce
32901,
32902,
28244,37.0 pound
41100,
67909,
56859,450.0 gram
56851,3.2 kilogram
41110,20.0 pound
57930,
56847,550.0 gram
32911,
40298,
78211,
57960,2.6 pound
56843,
67919,16.0 ounce
56837,50.0 gram
73441,
67913,6.0 gram
57929,1.8 pound
56884,8.0 ounce
56885,4.0 pound
24878,
78188,870.0 gram
56917,9.0 ounce
56913,
57912,1.1 kilogram
77706,6.0 gram
40320,
57914,1.5 ounce
57915,0.9 kilogram
32897,2.8 kilogram
24459,5.0 gram
24458,28.0 pound
57920,
57921,340.0 gram
40314,
78195,
56894,
57926,
32900,
24486,40.0 pound
41117,7.3 ounce
24487,2.6 pound
57011,0.5 pound
57124,
57123,2.0 gram
57733,1.0 pound
57119,1.0 pound
57734,11.2 ounce
40465,
40462,20.0 pound
57744,
24796,
67470,
40455,
77783,
57106,4.0 gram
57755,
40449,1.8 ounce
67467,
57759,0.8 pound
57100,
40922,0.0 gram
40442,8.0 pound
57126,6.0 ounce
40470,
67489,2.0 gram
57697,
57701,
57168,6.0 ounce
57166,
40488,4.1 pound
57164,181.0 gram
40485,374.0 gram
40912,
78092,530.0 gram
67487,
57149,80.0 gram
73514,190.0 gram
32858,10.0 gram
57722,5.5 pound
57142,
57138,1.2 pound
40477,2.7 pound
77809,
40435,
40936,
67460,16.0 ounce
67804,
32616,
28208,
57048,
57047,
40410,0.0 pound
67815,17.5 gram
32601,1.0 pound
40415,1.0 pound
57817,1.8 ounce
67826,7.9 pound
57034,
40969,
40398,1.1 pound
40974,30.0 gram
67837,1.0 pound
78154,2.1 kilogram
32879,
67824,1.6 gram
57052,
77761,220.0 pound
67448,5.0 gram
67456,
73501,600.0 gram
67779,
73500,
57779,55.0 pound
57081,16.0 ounce
32874,39.0 pound
67780,2.0 ounce
24515,0.0 gram
32875,
32625,70.0 pound
67449,8.1 gram
57786,5.0 kilogram
40426,
57064,14.0 ounce
73495,
24827,
57059,1.1 ounce
57056,
57008,2.7 kilogram
68217,
56174,
68223,
59207,2.0 gram
27865,120.0 gram
68652,5.6 ounce
73109,
55126,
42435,71.0 pound
23815,
59216,
55133,
55122,1.0 pound
59220,99.0 gram
39351,
31974,
55109,0.0 gram
42444,
68680,1.0 gram
68681,18.0 gram
77130,3.5 ounce
66813,16.3 kilogram
55093,2.0 pound
55134,9.1 gram
33328,4.0 ounce
73128,
59157,213.0 gram
42406,0.0 pound
59160,0.0 gram
55165,5.0 pound
59166,2.6 ounce
55157,
55156,
42429,74.0 pound
59171,49.0 pound
77164,292.0 gram
59176,2.8 kilogram
33327,4.0 gram
59180,12.0 ounce
42414,9.8 kilogram
42420,
42426,0.4 pound
59187,6.3 ounce
66833,397.0 gram
73943,2.0 pound
59237,
77129,15.0 ounce
59290,
68697,
66775,2.0 pound
59299,511.0 pound
55043,2.0 gram
73979,0.2 pound
77107,
73986,9.0 gram
55046,
59309,2.5 pound
55025,
68702,12.0 kilogram
23776,2.4 kilogram
31949,
55015,410.0 gram
78928,
66758,411.0 gram
59324,
55029,80226.0 gram
27861,
55047,3.2 ounce
23796,1.0 ounce
68683,
77128,1.0 pound
55079,
59241,
28501,
59245,
59248,15.0 gram
68687,26.0 gram
33377,
66799,20.0 pound
39315,
31961,37.0 pound
42482,2.7 kilogram
27856,5.3 ounce
33358,
25381,1.0 gram
68691,
25383,227.0 kilogram
39323,13.0 gram
55170,330.0 pound
77172,
68607,425.0 gram
66892,191.0 gram
68535,
77205,
55328,1.0 kilogram
55326,4.7 pound
39470,
32071,
66891,18.2 kilogram
23891,0.2 kilogram
32067,
33283,
59067,43503.0 kilogram
55300,1.4 pound
55299,265.0 pound
42311,1.0 gram
42316,9.5 ounce
32062,
77200,21.0 pound
42308,112.0 gram
73146,
73912,34.2 ounce
66896,
32099,18.0 gram
55372,3.4 kilogram
59016,0.0 gram
42260,411.0 gram
59025,50.0 gram
25309,
55360,
32089,59.0 pound
59047,28.0 gram
68520,
66909,25.0 pound
23898,5.0 pound
55345,50.0 gram
25314,
33269,
59041,
42287,
59045,4.0 pound
23901,454.0 gram
42333,6.0 gram
59072,2.0 pound
28468,8.4 ounce
42368,0.0 ounce
78838,
42370,1104.0 pound
33306,10.8 pound
66856,
42373,
55203,2.1 pound
32045,1.6 pound
59119,
73935,10.0 gram
66846,
39405,0.0 gram
27874,20.0 ounce
77175,15.0 pound
59149,51.0 pound
33324,
77174,
73942,13.0 ounce
55188,
68579,1.3 ounce
39416,1.0 gram
66859,
68563,29.0 gram
55268,1.8 kilogram
42334,
33299,
55264,2.6 pound
42340,
68567,
27884,
59089,49.0 pound
55252,
25329,
55248,
27883,2.0 pound
32051,178.1 gram
68574,220.0 pound
23861,2.0 gram
23859,330.0 pound
66867,138.0 gram
59102,
33393,30.0 pound
55007,0.0 pound
68708,212.6 gram
42523,
25443,1.6 ounce
27811,
42682,
59468,10.0 ounce
23695,
79026,230.0 gram
59469,35.0 kilogram
77034,2.0 ounce
77038,44.0 pound
33477,
68833,3.5 ounce
59475,340.0 gram
31853,4.0 ounce
54772,10.0 gram
54771,
66648,5.0 gram
25451,
42706,32.0 gram
54777,
59477,340.0 gram
54799,
54801,55.0 pound
54837,303.0 gram
31863,5.2 ounce
68815,2.0 gram
39195,2.0 pound
54826,0.0 pound
74009,0.2 gram
42658,
42661,260.0 gram
59466,3.0 gram
74010,570.0 gram
28550,7.0 pound
23708,
59452,51.0 pound
31858,
59456,1.0 pound
42668,
39164,8.0 ounce
42675,0.0 gram
54818,400.0 pound
31840,8.8 gram
66632,10.1 ounce
23680,12.0 ounce
54700,0.0 gram
76999,
25471,14.1 ounce
42760,1.1 pound
66600,
76995,11.5 gram
31799,
23664,
42754,21.0 pound
66599,6.0 pound
68916,
68920,
31785,
54675,
54672,
72995,26.0 pound
42781,
59527,6.4 pound
59523,1.4 ounce
68899,1800.0 gram
68898,27.3 gram
68885,
77021,
54758,
33497,15.0 pound
79046,60.0 gram
39145,7100228300.0 gram
79052,
23676,1.0 ounce
23675,
31826,300.0 gram
54745,
31819,10.0 gram
79057,0.3 ounce
66612,
74035,
39137,
25465,
77007,51.0 gram
59507,2.0 gram
59510,3.0 ounce
42650,
39500,
59421,
79003,
42552,
39246,400.0 gram
78949,
66741,19.0 gram
54960,
68749,
39244,1.0 pound
54959,0.0 gram
25411,
54958,16.0 gram
23762,5.6 ounce
77078,5.0 gram
66740,1.8 pound
31915,1.0 pound
66729,4.0 pound
39239,6.0 gram
66719,500.0 gram
59369,
39243,
31903,8.0 ounce
78948,0.4 pound
59349,0.7 kilogram
23772,1.0 pound
31947,3.0 ounce
55000,
77092,12.0 ounce
54992,
66749,2.0 ounce
23766,40.0 gram
68718,
54969,140.0 gram
27833,440.0 gram
78941,
59343,
42539,
33402,
42544,
77082,165.0 gram
68732,
42547,9.0 ounce
77089,5.0 pound
77071,1.5 pound
27828,1.2 pound
54934,
31879,
23737,2.5 ounce
31875,
73050,1.0 ounce
78992,2.6 pound
54867,
77053,1.8 ounce
42627,10.0 pound
25424,12.0 gram
59411,8.0 ounce
68804,0.0 gram
39199,
59420,16.0 pound
73043,
66689,113.0 gram
42648,8.0 gram
68811,1.9 pound
54841,
42639,
59398,1.0 pound
42607,12.0 kilogram
59396,
25419,
42580,
42588,16.3 kilogram
31896,
42591,2.1 ounce
59377,40.0 gram
33433,
39222,14.5 ounce
68782,2.2 kilogram
42596,
23749,59.0 pound
39217,1.0 ounce
33442,
73055,6.0 gram
39216,
23748,8.0 kilogram
68786,
31884,
42602,1.0 pound
28548,
42247,
39501,5.0 pound
33250,100.0 gram
58610,
67068,
73252,7.2 ounce
25151,
32250,
55927,
39805,15.0 gram
55925,20.0 gram
55933,0.4 pound
41826,1.6 ounce
58625,8.0 kilogram
27948,12.0 pound
73248,8.4 ounce
55918,6.9 ounce
55914,1.0 ounce
58626,40.0 gram
41840,
41843,
67066,198.0 gram
28396,1.0 pound
39818,
39820,16.0 ounce
33132,27.0 pound
55966,
68292,
32255,
25148,0.7 pound
39837,
27950,0.8 pound
32253,
24096,200.0 kilogram
39833,0.0 gram
41805,14.0 pound
58588,2822.0 gram
58589,
55946,
73255,
73253,1.0 pound
58590,6.2 gram
39824,11.2 ounce
73256,
39797,1.0 pound
55897,74.0 pound
27940,
55839,55.0 pound
58676,
41898,0.0 gram
67036,650.0 gram
41901,
55831,
41906,
67033,
55840,30.0 pound
28403,500.0 pound
25177,
58689,
55817,2.0 pound
55816,
24042,
39760,150.0 gram
55811,1.4 pound
73230,
58687,71.0 pound
67044,432.0 gram
55842,30.0 gram
78626,5.8 ounce
73244,260.0 pound
25163,167.0 gram
24074,500.0 gram
55888,283.0 gram
67059,2.5 gram
67056,
55884,
78621,92.0 pound
33154,7.5 pound
27937,0.5 ounce
58655,
68323,4.8 kilogram
58660,
58667,
67049,
41890,8.2 pound
58672,
55849,90.0 gram
68324,30.0 pound
41791,
55810,145.0 gram
41789,4.0 ounce
67087,600.0 gram
58504,5.5 ounce
27961,
68242,14.0 gram
58512,
41663,7.4 gram
27960,1.6 pound
25105,200.0 gram
56115,60.0 pound
56121,250.0 kilogram
41684,
78547,104.0 gram
68254,
73279,52.0 pound
68255,
25108,4.0 kilogram
41695,198.0 gram
24130,15.6 pound
56080,5.5 kilogram
32284,
67106,
78538,0.8 pound
58503,3.0 ounce
27964,
41624,
56161,
25097,2.0 pound
56157,
33111,
56153,56.7 gram
24157,405.0 gram
78537,16.8 pound
41645,4.0 gram
68237,0.1 kilogram
58484,0.0 pound
56136,
56135,0.6 gram
56134,25.4 pound
56133,0.0 gram
56127,
41658,15.0 ounce
56144,
27956,27.2 gram
41700,
58527,
25126,7.0 ounce
41752,99.0 pound
78570,
73266,
25127,
41756,210.0 gram
25129,1.0 pound
25130,750.0 gram
77418,12.8 ounce
41761,
58552,
24111,
39859,100.0 gram
32261,1.0 gram
41767,
68283,
24110,16.0 pound
58567,9.7 gram
55999,2.0 pound
56027,
56029,15.0 kilogram
73835,
77433,22.7 kilogram
56072,
56068,
25110,
67104,0.0 gram
56058,6.9 ounce
68265,10.0 pound
39872,1.0 gram
68275,1976.0 gram
67096,
24128,
58539,
25124,530.0 gram
24126,
56047,1.0 pound
56042,1.0 ounce
41725,14.0 ounce
41731,4.0 pound
41734,16.0 pound
67086,1.1 ounce
74540,77.9 gram
67030,
55795,
42137,3.8 kilogram
39589,
28437,
32140,5.4 pound
33212,0.0 pound
55519,
25259,
55518,70.0 gram
25248,510.0 gram
58910,
55517,9.5 kilogram
55516,0.0 gram
28441,1.0 pound
58913,3.0 ounce
68462,2.8 ounce
77269,
42144,1900.0 gram
33217,6.0 gram
33213,
39577,
42129,6.8 ounce
42126,
68432,32.2 ounce
58868,80.0 gram
55573,
25242,
58872,
42115,2.0 gram
58874,1.0 pound
39612,113.0 gram
78742,1.4 pound
25246,32.0 ounce
33199,
28433,
66979,132.0 gram
58887,1.4 kilogram
55552,
42123,12.0 kilogram
58893,
39598,25.3 ounce
58877,1.1 ounce
68465,
55502,6.0 pound
39573,2.0 kilogram
42206,4.7 ounce
42210,3.0 gram
58979,100.0 gram
39525,200.0 gram
33232,
68498,11.5 pound
28455,12.4 pound
73161,10.4 kilogram
55437,
33236,
55416,0.8 kilogram
55415,
66927,45.0 gram
58998,
28459,
66925,
55394,
55393,
55417,16.0 ounce
55438,
77242,10.0 gram
78765,
58927,4.2 ounce
42153,2.2 pound
58933,113.0 gram
32120,
55485,26.0 pound
73893,248.0 gram
39563,
33221,8.0 pound
32118,4.0 gram
39545,48.4 gram
25277,
55457,
23935,
58957,
77247,
68486,200.0 gram
32117,2.8 ounce
23932,3.2 ounce
32116,22.5 gram
73196,
55801,1.7 kilogram
68428,
39635,
33176,1.0 ounce
58738,
25194,32.5 pound
32212,
58746,41.0 ounce
55742,1.0 pound
32211,
73872,
58737,20.0 pound
68363,
55732,
68383,113.0 gram
67012,
58763,12.3 kilogram
41984,
55712,
55709,
41996,0.2 pound
32202,
55704,14.1 ounce
58733,0.2 gram
55758,22.0 pound
32232,5.0 pound
41931,3.0 pound
73226,5.0 pound
58707,0.8 ounce
73862,1.0 pound
58710,33.0 pound
55786,3.0 ounce
67023,15.0 gram
58732,
78663,390.0 gram
41936,
24017,255.0 gram
39734,3.0 ounce
73867,250.0 gram
41945,7.8 ounce
32227,3.0 gram
67020,
58729,240.0 gram
55782,
58775,
78685,8.1 gram
25203,
25221,
68411,
55618,51.0 pound
58823,8.0 gram
68412,0.0 pound
55614,5.2 pound
33188,14.0 ounce
33194,
58818,0.8 pound
68421,22.0 kilogram
55606,8.0 ounce
42088,1.6 ounce
58828,
39642,50.0 gram
39638,
42099,
68423,30.0 pound
55588,44.0 pound
55607,1.3 pound
39658,1.0 gram
42062,
23982,3.9 gram
55692,
73212,
55691,
55690,136.0 gram
73211,2.5 pound
39681,11.0 kilogram
73209,1.0 gram
39675,0.5 gram
42035,0.0 gram
67010,
39674,1.0 pound
25209,32.0 pound
25211,220.0 gram
58796,66.0 pound
32174,0.9 kilogram
67004,527.5 gram
42056,40.0 pound
67003,
67002,
55582,
30688,8.0 ounce
57475,1.0 pound
50643,4.0 gram
27247,
48902,200.0 gram
47243,176.0 pound
46047,
35816,9.0 ounce
47246,59.0 gram
74715,45.0 pound
74958,50.0 gram
22154,50.0 gram
30340,1.0 pound
70758,5.0 pound
62651,
75295,
65008,2.0 pound
34751,10.0 ounce
46043,2.0 pound
35815,3.0 ounce
74959,
50507,
75732,1.0 pound
50511,
22165,10.0 ounce
48890,105.0 gram
22168,
48889,2.6 pound
46033,
62640,2.8 kilogram
70743,6.0 gram
71349,
22152,0.0 gram
48888,4.5 kilogram
74957,3.0 pound
46049,460.0 gram
64986,9.2 kilogram
29900,
70782,85.0 gram
50439,16.0 ounce
70779,
62691,32.0 pound
63644,
75710,55.0 gram
62674,
26498,
35822,1.2 pound
63664,6.0 pound
46064,
36635,1.0 kilogram
29899,
50469,
62666,20.0 gram
70764,
22148,
26494,
48912,2.0 gram
50484,300.0 gram
47239,
65004,
46052,
21554,4.0 ounce
35192,55.0 gram
65007,
22151,0.7 gram
48903,1.0 pound
65012,20.0 ounce
62633,3.5 ounce
29491,
34741,
26830,8.0 pound
50559,
45996,11.0 ounce
72181,200.0 gram
45993,5.0 ounce
75279,
75755,8.2 gram
22182,250.0 pound
72182,0.3 gram
75278,198.0 gram
80782,0.2 pound
48854,20.0 gram
50570,2.0 gram
48850,
81527,
62601,1.4 kilogram
74701,6.3 ounce
50585,1.7 ounce
48840,
62597,3.0 pound
45977,5.0 gram
36684,
80770,1.8 pound
48828,15.0 pound
34723,50.0 pound
62581,3.0 ounce
48827,
36694,1.0 gram
75751,0.7 ounce
48862,0.0 gram
36669,3.0 ounce
30362,3.3 pound
36664,2.0 gram
46022,9.0 kilogram
26476,
65016,1.0 pound
27254,53.0 pound
47257,0.7 ounce
46020,0.0 pound
50530,8.0 ounce
21545,
34745,10.0 gram
50533,80.0 pound
35221,
70740,170.0 kilogram
70738,2.2 ounce
48929,
62625,8.0 pound
26473,
62618,
29889,40.0 pound
30359,
81522,5.0 gram
75748,
50545,1.6 pound
48869,100.0 gram
48866,0.9 pound
22175,
47267,
30360,340.0 gram
62612,
48864,170.0 gram
75743,0.6 pound
36698,7.5 ounce
50432,
22133,
50305,6.2 gram
34795,230.0 gram
26801,500.0 kilogram
21607,10.0 pound
47147,
35894,
75329,
50310,19.8 kilogram
62790,490.0 gram
35888,1.6 ounce
70826,16.0 kilogram
46174,3.0 kilogram
81450,5.0 ounce
34793,80.0 pound
63583,
36527,
35887,
46160,
36528,3.7 ounce
62785,57.4 pound
50333,
35886,10.3 gram
64959,3.0 gram
49010,
70819,200.0 gram
50337,
47150,28.3 gram
27071,
50338,
27075,0.3 kilogram
49006,
50301,10.0 pound
63574,8.0 pound
46216,3.2 gram
71892,
75651,1.8 kilogram
